frame_idx,time_s,tracked_x_px,tracked_y_px,radius_px,X_cam_m,Y_cam_m,Z_cam_m,distance_cam_m,has_measurement,stab_x_ref_px,stab_y_ref_px,X_ground_m,Z_ground_m
436,14.533333333333333,605.5054931640625,228.03749084472656,15,0.9203736165364584,-0.3077250671386719,4.4,4.50574991660233,1,500.74603271484375,220.2417755126953,1.4053682088851929,5.921448707580566
437,14.566666666666666,607.8629760742188,225.62680053710938,15,0.9376618245442709,-0.3254034627278646,4.4,4.510553969388126,1,502.7077941894531,217.93850708007812,1.4121798276901245,5.964101791381836
438,14.6,610.0806274414062,223.36709594726562,15,0.9539246012369792,-0.3419746297200521,4.4,4.515187569992779,1,504.36767578125,215.60899353027344,1.4179433584213257,6.0072407722473145
439,14.633333333333333,612.1976318359375,220.92286682128906,15,0.9694493001302084,-0.35989897664388026,4.4,4.519884867882396,1,505.7550048828125,213.27301025390625,1.4227604866027832,6.05049991607666
440,14.666666666666666,614.5359497070312,218.63670349121094,15,0.9865969645182292,-0.3766641743977865,4.4,4.524958504856299,1,507.35797119140625,211.0043182373047,1.4283262491226196,6.092512607574463
441,14.7,616.7432250976562,216.7581787109375,15,1.0027836507161458,-0.39044002278645834,4.4,4.529681938231104,1,509.0636291503906,209.1481475830078,1.434248685836792,6.126885890960693
442,14.733333333333333,618.8560180664062,214.8821258544922,14,1.0910115705217636,-0.4330690111432757,4.714285714285714,4.858224450490462,1,511.126220703125,207.22811889648438,1.4414105415344238,6.162442207336426
443,14.766666666666667,621.1944580078125,213.0066680908203,14,1.109385027204241,-0.4478047507149833,4.714285714285714,4.863718128064807,1,512.55224609375,205.305908203125,1.446362018585205,6.198038578033447
444,14.8,623.6983032226562,211.42384338378906,14,1.129058096749442,-0.46024123055594307,4.714285714285714,4.8694028352619885,1,514.26513671875,203.59034729003906,1.452309489250183,6.229808330535889
445,14.833333333333334,625.7368774414062,209.75967407226562,14,1.1450754656110491,-0.47331684657505585,4.714285714285714,4.8743939577258715,1,515.8932495117188,201.95057678222656,1.4579626321792603,6.26017427444458
446,14.866666666666667,627.4373779296875,208.0349884033203,14,1.158436540876116,-0.48686794825962615,4.714285714285714,4.878883623760453,1,518.2138671875,200.27792358398438,1.4660203456878662,6.291149616241455
447,14.9,629.479248046875,206.26504516601562,14,1.1744798060825892,-0.500774645124163,4.714285714285714,4.884124062307733,1,519.023681640625,198.57318115234375,1.46883225440979,6.322718620300293
448,14.933333333333334,631.4777221679688,204.4610595703125,14,1.190182102748326,-0.5149488176618303,4.714285714285714,4.889396232504798,1,520.8353271484375,196.72100830078125,1.4751226902008057,6.35701847076416
449,14.966666666666667,633.4456176757812,202.92445373535156,14,1.2056441388811385,-0.5270221492222377,4.714285714285714,4.894468299142169,1,521.977294921875,195.2293243408203,1.4790878295898438,6.384642124176025
450,15.0,635.39208984375,201.58160400390625,14,1.2209378487723215,-0.5375731113978794,4.714285714285714,4.899404441009248,1,524.43603515625,193.89208984375,1.4876251220703125,6.409405708312988
451,15.033333333333333,637.323974609375,200.08554077148438,14,1.236116943359375,-0.5493278939383371,4.714285714285714,4.904511803292681,1,525.5616455078125,192.3822479248047,1.4915335178375244,6.437365531921387
452,15.066666666666666,639.2461547851562,198.7698516845703,14,1.2512197875976563,-0.5596654510498047,4.714285714285714,4.909507731931286,1,527.3496704101562,191.1121063232422,1.497741937637329,6.4608869552612305
453,15.1,641.1621704101562,197.29127502441406,14,1.2662741960797992,-0.5712828390938895,4.714285714285714,4.914702861599985,1,528.313720703125,189.67828369140625,1.501089334487915,6.487439155578613
454,15.133333333333333,642.781494140625,195.6929168701172,13,1.377381873497596,-0.6287522418682392,5.076923076923077,5.297891857719272,1,530.048583984375,188.19610595703125,1.5071130990982056,6.514886856079102
455,15.166666666666666,644.185546875,194.0063018798828,14,1.290029296875,-0.5970933423723493,4.714285714285714,4.923940072972005,1,531.513916015625,186.59288024902344,1.5122010707855225,6.544576168060303
456,15.2,645.433837890625,192.54762268066406,13,1.3998247821514422,-0.6553662696251502,5.076923076923077,5.306991831262019,1,532.0781860351562,185.1443328857422,1.514160394668579,6.571401119232178
457,15.233333333333333,647.1560668945312,191.254150390625,13,1.4143974891075721,-0.66631103515625,5.076923076923077,5.312215976573136,1,533.20166015625,183.7691192626953,1.5180612802505493,6.59686803817749
458,15.266666666666667,648.345458984375,189.78695678710938,13,1.4244615760216346,-0.6787257502629206,5.076923076923077,5.316475087370022,1,534.049560546875,182.27362060546875,1.521005392074585,6.624562740325928
459,15.3,649.7337036132812,188.1921844482422,13,1.436208261343149,-0.692219977745643,5.076923076923077,5.321372999192461,1,534.8339233398438,180.6907501220703,1.523728847503662,6.65387487411499
460,15.333333333333334,651.26806640625,187.08982849121094,13,1.4491913311298075,-0.701547605074369,5.076923076923077,5.326112323768759,1,536.3834838867188,179.58441162109375,1.5291093587875366,6.674362659454346
461,15.366666666666667,652.61669921875,185.46609497070312,13,1.4606028395432693,-0.715286888709435,5.076923076923077,5.331054672110911,1,537.269775390625,178.02236938476562,1.53218674659729,6.70328950881958
